age,risk
14,0
41,0.00343716442105267
43,0.00620599147368419
47,0.011791383
49,0.0201058196666666
50,0.02675737
51,0.02675737
53,0.032199546
54,0.0489557222105264
56,0.056689342
58,0.068732677888889
62,0.078911565
63,0.0918009305789473
65,0.107673947052631
67,0.128344671
69,0.128344671
70,0.155555556
87,0.155555556
