24.83221477,0.869565217
25.00479386,0.869565217
25.2924257,0.869565217
25.46500479,0.869565217
25.69511026,0.869565217
25.86768936,0.869565217
26.04026846,0.869565217
26.15532119,0.97826087
26.32790029,0.97826087
26.50047939,0.97826087
26.67305849,0.97826087
26.84563758,1.086956522
27.01821668,1.086956522
27.13326942,1.195652174
27.24832215,1.195652174
27.36337488,1.195652174
27.53595398,1.195652174
27.65100671,1.304347826
27.76605944,1.304347826
27.93863854,1.413043478
28.05369128,1.413043478
28.28379674,1.52173913
28.39884947,1.630434783
28.57142857,1.630434783
28.62895494,1.739130435
28.80153404,1.739130435
29.0316395,1.739130435
29.2042186,1.739130435
29.43432407,1.847826087
29.66442953,1.956521739
29.77948226,1.956521739
30.00958773,2.065217391
30.18216683,2.173913043
30.35474593,2.173913043
30.52732502,2.173913043
30.75743049,2.391304348
30.87248322,2.391304348
31.04506232,2.5
31.16011505,2.608695652
31.33269415,2.608695652
31.56279962,2.717391304
31.67785235,2.717391304
31.79290508,2.826086957
31.85043145,2.826086957
32.02301055,2.934782609
32.13806328,2.934782609
32.25311601,2.934782609
32.36816874,3.043478261
32.48322148,3.043478261
32.54074784,3.043478261
32.71332694,3.152173913
32.82837967,3.369565217
33.00095877,3.369565217
33.11601151,3.369565217
33.23106424,3.47826087
33.2885906,3.47826087
33.4611697,3.47826087
33.51869607,3.47826087
33.6337488,3.586956522
33.74880153,3.586956522
33.978907,3.695652174
34.09395973,3.804347826
34.20901246,3.913043478
34.3240652,3.913043478
34.43911793,4.02173913
34.55417066,4.02173913
34.66922339,4.130434783
34.72674976,4.239130435
34.78427613,4.239130435
34.95685523,4.347826087
35.07190796,4.456521739
35.18696069,4.565217391
35.24448706,4.673913043
35.35953979,4.782608696
35.53211889,4.891304348
35.58964525,4.891304348
35.70469799,5
35.81975072,5.108695652
35.93480345,5.108695652
36.16490892,5.217391304
36.27996165,5.326086957
36.39501438,5.434782609
36.45254075,5.543478261
36.56759348,5.652173913
36.74017258,5.760869565
36.85522531,5.760869565
36.97027804,5.869565217
37.02780441,6.086956522
37.08533078,6.195652174
37.20038351,6.304347826
37.31543624,6.304347826
37.43048897,6.413043478
37.48801534,6.52173913
37.60306807,6.630434783
37.71812081,6.739130435
37.83317354,6.739130435
38.00575264,6.739130435
38.063279,6.847826087
38.17833174,6.956521739
38.29338447,6.956521739
38.4084372,7.065217391
38.52348993,7.065217391
38.5810163,7.173913043
38.7535954,7.173913043
38.81112176,7.282608696
38.9261745,7.282608696
39.04122723,7.391304348
39.15627996,7.5
39.21380633,7.5
39.21380633,7.717391304
39.32885906,7.826086957
39.38638543,7.934782609
39.44391179,8.043478261
39.55896453,8.152173913
39.61649089,8.260869565
39.67401726,8.369565217
39.73154362,8.47826087
39.78906999,8.586956522
39.90412272,8.695652174
39.96164909,8.695652174
40.01917546,8.804347826
40.13422819,8.804347826
40.19175455,8.913043478
40.30680729,8.913043478
40.42186002,9.130434783
40.59443912,9.239130435
40.70949185,9.239130435
40.82454458,9.456521739
40.88207095,9.456521739
40.99712368,9.565217391
41.05465005,9.782608696
41.16970278,9.891304348
41.22722915,10
41.28475551,10.2173913
41.39980825,10.32608696
41.57238734,10.54347826
41.68744008,10.65217391
41.80249281,10.76086957
41.91754554,10.86956522
41.97507191,11.08695652
42.09012464,11.19565217
42.14765101,11.41304348
42.32023011,11.41304348
42.43528284,11.52173913
42.6653883,11.63043478
42.78044104,11.73913043
42.89549377,11.84782609
43.06807287,12.06521739
43.1831256,12.17391304
43.29817833,12.2826087
43.41323106,12.39130435
43.5282838,12.5
43.58581016,12.5
43.7008629,12.60869565
43.75838926,12.7173913
43.87344199,12.82608696
43.98849473,12.93478261
44.10354746,13.04347826
44.16107383,13.26086957
44.27612656,13.36956522
44.33365292,13.58695652
44.39117929,13.69565217
44.56375839,13.80434783
44.67881112,14.02173913
44.79386385,14.13043478
44.96644295,14.34782609
45.08149569,14.56521739
45.19654842,14.7826087
45.25407478,15
45.31160115,15.2173913
45.42665388,15.43478261
45.48418025,15.54347826
45.59923298,15.76086957
45.71428571,15.86956522
45.77181208,15.97826087
45.88686481,16.19565217
45.94439118,16.30434783
46.05944391,16.52173913
46.11697028,16.63043478
46.17449664,16.73913043
46.28954938,16.95652174
46.40460211,17.06521739
46.63470757,17.2826087
46.80728667,17.5
46.92233941,17.60869565
47.0949185,17.82608696
47.15244487,18.04347826
47.2674976,18.15217391
47.38255034,18.36956522
47.49760307,18.58695652
47.6126558,18.80434783
47.72770853,19.02173913
47.84276127,19.23913043
47.957814,19.34782609
48.07286673,19.56521739
48.1303931,19.67391304
48.24544583,19.89130435
48.36049856,20.2173913
48.47555129,20.32608696
48.59060403,20.65217391
48.82070949,20.97826087
48.93576222,21.30434783
49.10834132,21.41304348
49.39597315,21.95652174
50.60402685,24.13043478
50.71907958,24.34782609
50.77660594,24.56521739
50.83413231,24.89130435
51.00671141,25.10869565
51.12176414,25.43478261
51.17929051,25.65217391
51.29434324,25.76086957
51.35186961,25.97826087
51.46692234,25.97826087
51.63950144,26.30434783
51.6970278,26.41304348
51.81208054,26.63043478
51.92713327,26.95652174
52.15723873,27.2826087
52.32981783,27.60869565
52.44487057,27.7173913
52.50239693,27.93478261
52.61744966,28.26086957
52.79002876,28.47826087
52.9050815,28.69565217
53.02013423,28.91304348
53.19271333,29.02173913
53.25023969,29.13043478
53.42281879,29.23913043
53.53787152,29.45652174
53.65292426,29.56521739
53.82550336,29.7826087
53.88302972,30
53.94055609,30.10869565
54.11313519,30.43478261
54.17066155,30.54347826
54.22818792,30.65217391
54.34324065,30.76086957
54.45829338,30.86956522
54.51581975,30.97826087
54.57334612,31.08695652
54.63087248,31.19565217
54.68839885,31.30434783
54.80345158,31.52173913
54.91850431,31.73913043
55.03355705,31.95652174
55.09108341,32.06521739
55.20613615,32.17391304
55.32118888,32.39130435
55.37871524,32.5
55.49376798,32.60869565
55.55129434,32.7173913
55.60882071,32.82608696
55.72387344,32.93478261
55.83892617,33.15217391
55.95397891,33.26086957
56.01150527,33.36956522
56.12655801,33.47826087
56.24161074,33.58695652
56.2991371,33.69565217
56.35666347,33.80434783
56.52924257,33.91304348
56.58676894,34.02173913
56.75934803,34.13043478
56.8168744,34.34782609
56.93192713,34.45652174
57.10450623,34.67391304
57.27708533,34.7826087
57.39213806,35
57.5071908,35.10869565
57.56471716,35.10869565
57.73729626,35.10869565
57.79482263,35.32608696
58.02492809,35.43478261
58.13998082,35.54347826
58.25503356,35.65217391
58.31255992,35.76086957
58.48513902,35.86956522
58.60019175,35.97826087
58.71524449,36.08695652
58.83029722,36.19565217
59.00287632,36.30434783
59.11792905,36.41304348
59.23298178,36.52173913
59.34803452,36.63043478
59.46308725,36.63043478
59.63566635,36.73913043
59.75071908,36.84782609
59.86577181,36.95652174
59.92329818,37.06521739
59.98082454,37.17391304
60.09587728,37.2826087
60.26845638,37.39130435
60.38350911,37.5
60.55608821,37.60869565
60.67114094,37.60869565
60.78619367,37.7173913
60.9012464,37.7173913
61.01629914,37.93478261
61.0738255,37.93478261
61.18887824,38.15217391
61.30393097,38.26086957
61.4189837,38.26086957
61.53403643,38.36956522
61.64908917,38.47826087
61.82166826,38.58695652
61.87919463,38.69565217
62.05177373,38.80434783
62.1093001,38.91304348
62.22435283,38.91304348
62.28187919,38.91304348
62.33940556,39.02173913
62.45445829,39.13043478
62.56951103,39.13043478
62.68456376,39.34782609
62.85714286,39.34782609
62.91466922,39.45652174
63.02972196,39.56521739
63.08724832,39.67391304
63.20230105,39.7826087
63.31735379,39.7826087
63.37488015,39.89130435
63.48993289,40
63.54745925,40.10869565
63.60498562,40.2173913
63.72003835,40.32608696
63.77756472,40.32608696
63.95014382,40.43478261
64.06519655,40.54347826
64.12272291,40.65217391
64.23777565,40.76086957
64.29530201,40.86956522
64.41035475,40.97826087
64.52540748,41.08695652
64.69798658,41.19565217
64.87056568,41.41304348
64.92809204,41.41304348
65.04314477,41.63043478
65.15819751,41.73913043
65.21572387,41.84782609
65.27325024,41.95652174
65.44582934,42.06521739
65.5033557,42.17391304
65.6759348,42.2826087
65.79098754,42.39130435
65.90604027,42.5
66.021093,42.60869565
66.13614573,42.7173913
66.1936721,42.82608696
66.30872483,42.93478261
66.3662512,43.04347826
66.48130393,43.15217391
66.5388303,43.26086957
66.59635666,43.36956522
66.76893576,43.47826087
66.99904123,43.58695652
67.11409396,43.80434783
67.22914669,43.80434783
67.34419942,43.91304348
67.45925216,43.91304348
