"age","risk"
0,0
10,0
11,0.00429053000000002
12,0.011952191
14,0.024701195
15,0.031075697
21,0.031075697
24,0.043824701
27,0.043824701
28,0.050199203
35,0.050199203
54,0.050199203
68,0.050199203
