"age","risk"
0,0
1,0.00531208492307692
2,0.0199440866957494
6,0.0205382790894855
14,0.020584329
21,0.020584329
28,0.020584329
37,0.020584329
44,0.020584329
53,0.020584329
72,0.020584329
73,0.020584329
